name,spi_cat,time,value,month
Banikoara,007 G Extremey Dry,1986-07-01,0,lug
Banikoara,006 F Severely Dry,1986-07-01,0,lug
Banikoara,005 E Moderately Dry,1986-07-01,11.6438356164384,lug
Banikoara,004 D Normal,1986-07-01,88.3561643835616,lug
Banikoara,003 C Moderately Wet,1986-07-01,0,lug
Banikoara,002 B Severely Wet,1986-07-01,0,lug
Banikoara,001 A Extremely Wet,1986-07-01,0,lug
Banikoara,007 G Extremey Dry,1986-08-01,0,ago
Banikoara,006 F Severely Dry,1986-08-01,1.36986301369863,ago
Banikoara,005 E Moderately Dry,1986-08-01,41.0958904109589,ago
Banikoara,004 D Normal,1986-08-01,57.5342465753425,ago
Banikoara,003 C Moderately Wet,1986-08-01,0,ago
Banikoara,002 B Severely Wet,1986-08-01,0,ago
Banikoara,001 A Extremely Wet,1986-08-01,0,ago
Banikoara,007 G Extremey Dry,1986-09-01,0,set
Banikoara,006 F Severely Dry,1986-09-01,6.84931506849315,set
Banikoara,005 E Moderately Dry,1986-09-01,17.8082191780822,set
Banikoara,004 D Normal,1986-09-01,75.3424657534247,set
Banikoara,003 C Moderately Wet,1986-09-01,0,set
Banikoara,002 B Severely Wet,1986-09-01,0,set
Banikoara,001 A Extremely Wet,1986-09-01,0,set
Banikoara,007 G Extremey Dry,1986-10-01,0,ott
Banikoara,006 F Severely Dry,1986-10-01,0,ott
Banikoara,005 E Moderately Dry,1986-10-01,9.58904109589041,ott
Banikoara,004 D Normal,1986-10-01,90.4109589041096,ott
Banikoara,003 C Moderately Wet,1986-10-01,0,ott
Banikoara,002 B Severely Wet,1986-10-01,0,ott
Banikoara,001 A Extremely Wet,1986-10-01,0,ott
Banikoara,007 G Extremey Dry,1986-11-01,0,nov
Banikoara,006 F Severely Dry,1986-11-01,0,nov
Banikoara,005 E Moderately Dry,1986-11-01,0,nov
Banikoara,004 D Normal,1986-11-01,93.8356164383562,nov
Banikoara,003 C Moderately Wet,1986-11-01,6.16438356164384,nov
Banikoara,002 B Severely Wet,1986-11-01,0,nov
Banikoara,001 A Extremely Wet,1986-11-01,0,nov
Banikoara,007 G Extremey Dry,1986-12-01,0,dic
Banikoara,006 F Severely Dry,1986-12-01,0,dic
Banikoara,005 E Moderately Dry,1986-12-01,0,dic
Banikoara,004 D Normal,1986-12-01,99.3150684931507,dic
Banikoara,003 C Moderately Wet,1986-12-01,0.684931506849315,dic
Banikoara,002 B Severely Wet,1986-12-01,0,dic
Banikoara,001 A Extremely Wet,1986-12-01,0,dic
Banikoara,007 G Extremey Dry,1987-01-01,0,gen
Banikoara,006 F Severely Dry,1987-01-01,0,gen
Banikoara,005 E Moderately Dry,1987-01-01,0,gen
Banikoara,004 D Normal,1987-01-01,4.79452054794521,gen
Banikoara,003 C Moderately Wet,1987-01-01,37.6712328767123,gen
Banikoara,002 B Severely Wet,1987-01-01,45.2054794520548,gen
Banikoara,001 A Extremely Wet,1987-01-01,12.3287671232877,gen
Banikoara,007 G Extremey Dry,1987-02-01,2.73972602739726,feb
Banikoara,006 F Severely Dry,1987-02-01,9.58904109589041,feb
Banikoara,005 E Moderately Dry,1987-02-01,36.986301369863,feb
Banikoara,004 D Normal,1987-02-01,50.6849315068493,feb
Banikoara,003 C Moderately Wet,1987-02-01,0,feb
Banikoara,002 B Severely Wet,1987-02-01,0,feb
Banikoara,001 A Extremely Wet,1987-02-01,0,feb
Banikoara,007 G Extremey Dry,1987-03-01,0,mar
Banikoara,006 F Severely Dry,1987-03-01,0,mar
Banikoara,005 E Moderately Dry,1987-03-01,0,mar
Banikoara,004 D Normal,1987-03-01,60.2739726027397,mar
Banikoara,003 C Moderately Wet,1987-03-01,35.6164383561644,mar
Banikoara,002 B Severely Wet,1987-03-01,4.10958904109589,mar
Banikoara,001 A Extremely Wet,1987-03-01,0,mar
Banikoara,007 G Extremey Dry,1987-04-01,10.958904109589,apr
Banikoara,006 F Severely Dry,1987-04-01,48.6301369863014,apr
Banikoara,005 E Moderately Dry,1987-04-01,40.4109589041096,apr
Banikoara,004 D Normal,1987-04-01,0,apr
Banikoara,003 C Moderately Wet,1987-04-01,0,apr
Banikoara,002 B Severely Wet,1987-04-01,0,apr
Banikoara,001 A Extremely Wet,1987-04-01,0,apr
Banikoara,007 G Extremey Dry,1987-05-01,78.0821917808219,mag
Banikoara,006 F Severely Dry,1987-05-01,16.4383561643836,mag
Banikoara,005 E Moderately Dry,1987-05-01,5.47945205479452,mag
Banikoara,004 D Normal,1987-05-01,0,mag
Banikoara,003 C Moderately Wet,1987-05-01,0,mag
Banikoara,002 B Severely Wet,1987-05-01,0,mag
Banikoara,001 A Extremely Wet,1987-05-01,0,mag
Banikoara,007 G Extremey Dry,1987-06-01,0,giu
Banikoara,006 F Severely Dry,1987-06-01,0,giu
Banikoara,005 E Moderately Dry,1987-06-01,8.21917808219178,giu
Banikoara,004 D Normal,1987-06-01,91.7808219178082,giu
Banikoara,003 C Moderately Wet,1987-06-01,0,giu
Banikoara,002 B Severely Wet,1987-06-01,0,giu
Banikoara,001 A Extremely Wet,1987-06-01,0,giu
Banikoara,007 G Extremey Dry,1987-07-01,0,lug
Banikoara,006 F Severely Dry,1987-07-01,0,lug
Banikoara,005 E Moderately Dry,1987-07-01,11.6438356164384,lug
Banikoara,004 D Normal,1987-07-01,88.3561643835616,lug
Banikoara,003 C Moderately Wet,1987-07-01,0,lug
Banikoara,002 B Severely Wet,1987-07-01,0,lug
Banikoara,001 A Extremely Wet,1987-07-01,0,lug
Banikoara,007 G Extremey Dry,1987-08-01,0,ago
Banikoara,006 F Severely Dry,1987-08-01,0,ago
Banikoara,005 E Moderately Dry,1987-08-01,0,ago
Banikoara,004 D Normal,1987-08-01,100,ago
Banikoara,003 C Moderately Wet,1987-08-01,0,ago
Banikoara,002 B Severely Wet,1987-08-01,0,ago
Banikoara,001 A Extremely Wet,1987-08-01,0,ago
Banikoara,007 G Extremey Dry,1987-09-01,0,set
Banikoara,006 F Severely Dry,1987-09-01,0,set
Banikoara,005 E Moderately Dry,1987-09-01,14.3835616438356,set
Banikoara,004 D Normal,1987-09-01,85.6164383561644,set
Banikoara,003 C Moderately Wet,1987-09-01,0,set
Banikoara,002 B Severely Wet,1987-09-01,0,set
Banikoara,001 A Extremely Wet,1987-09-01,0,set
Banikoara,007 G Extremey Dry,1987-10-01,0,ott
Banikoara,006 F Severely Dry,1987-10-01,2.05479452054794,ott
Banikoara,005 E Moderately Dry,1987-10-01,6.84931506849315,ott
Banikoara,004 D Normal,1987-10-01,91.0958904109589,ott
Banikoara,003 C Moderately Wet,1987-10-01,0,ott
Banikoara,002 B Severely Wet,1987-10-01,0,ott
Banikoara,001 A Extremely Wet,1987-10-01,0,ott
Banikoara,007 G Extremey Dry,1987-11-01,4.10958904109589,nov
Banikoara,006 F Severely Dry,1987-11-01,6.16438356164384,nov
Banikoara,005 E Moderately Dry,1987-11-01,15.0684931506849,nov
Banikoara,004 D Normal,1987-11-01,74.6575342465753,nov
Banikoara,003 C Moderately Wet,1987-11-01,0,nov
Banikoara,002 B Severely Wet,1987-11-01,0,nov
Banikoara,001 A Extremely Wet,1987-11-01,0,nov
Banikoara,007 G Extremey Dry,1987-12-01,0,dic
Banikoara,006 F Severely Dry,1987-12-01,0,dic
Banikoara,005 E Moderately Dry,1987-12-01,0,dic
Banikoara,004 D Normal,1987-12-01,100,dic
Banikoara,003 C Moderately Wet,1987-12-01,0,dic
Banikoara,002 B Severely Wet,1987-12-01,0,dic
Banikoara,001 A Extremely Wet,1987-12-01,0,dic
Banikoara,007 G Extremey Dry,1988-01-01,2.73972602739726,gen
Banikoara,006 F Severely Dry,1988-01-01,0,gen
Banikoara,005 E Moderately Dry,1988-01-01,7.53424657534247,gen
Banikoara,004 D Normal,1988-01-01,89.7260273972603,gen
Banikoara,003 C Moderately Wet,1988-01-01,0,gen
Banikoara,002 B Severely Wet,1988-01-01,0,gen
Banikoara,001 A Extremely Wet,1988-01-01,0,gen
Banikoara,007 G Extremey Dry,1988-02-01,2.73972602739726,feb
Banikoara,006 F Severely Dry,1988-02-01,12.3287671232877,feb
Banikoara,005 E Moderately Dry,1988-02-01,0.684931506849315,feb
Banikoara,004 D Normal,1988-02-01,80.1369863013699,feb
Banikoara,003 C Moderately Wet,1988-02-01,2.05479452054794,feb
Banikoara,002 B Severely Wet,1988-02-01,2.05479452054794,feb
Banikoara,001 A Extremely Wet,1988-02-01,0,feb
Banikoara,007 G Extremey Dry,1988-03-01,33.5616438356164,mar
Banikoara,006 F Severely Dry,1988-03-01,18.4931506849315,mar
Banikoara,005 E Moderately Dry,1988-03-01,39.041095890411,mar
Banikoara,004 D Normal,1988-03-01,8.9041095890411,mar
Banikoara,003 C Moderately Wet,1988-03-01,0,mar
Banikoara,002 B Severely Wet,1988-03-01,0,mar
Banikoara,001 A Extremely Wet,1988-03-01,0,mar
Banikoara,007 G Extremey Dry,1988-04-01,0,apr
Banikoara,006 F Severely Dry,1988-04-01,0,apr
Banikoara,005 E Moderately Dry,1988-04-01,0,apr
Banikoara,004 D Normal,1988-04-01,99.3150684931507,apr
Banikoara,003 C Moderately Wet,1988-04-01,0.684931506849315,apr
Banikoara,002 B Severely Wet,1988-04-01,0,apr
Banikoara,001 A Extremely Wet,1988-04-01,0,apr
Banikoara,007 G Extremey Dry,1988-05-01,6.84931506849315,mag
Banikoara,006 F Severely Dry,1988-05-01,29.4520547945205,mag
Banikoara,005 E Moderately Dry,1988-05-01,43.8356164383562,mag
Banikoara,004 D Normal,1988-05-01,19.8630136986301,mag
Banikoara,003 C Moderately Wet,1988-05-01,0,mag
Banikoara,002 B Severely Wet,1988-05-01,0,mag
Banikoara,001 A Extremely Wet,1988-05-01,0,mag
Banikoara,007 G Extremey Dry,1988-06-01,0,giu
Banikoara,006 F Severely Dry,1988-06-01,0,giu
Banikoara,005 E Moderately Dry,1988-06-01,0,giu
Banikoara,004 D Normal,1988-06-01,97.9452054794521,giu
Banikoara,003 C Moderately Wet,1988-06-01,2.05479452054794,giu
Banikoara,002 B Severely Wet,1988-06-01,0,giu
Banikoara,001 A Extremely Wet,1988-06-01,0,giu
Banikoara,007 G Extremey Dry,1988-07-01,0,lug
Banikoara,006 F Severely Dry,1988-07-01,0,lug
Banikoara,005 E Moderately Dry,1988-07-01,0,lug
Banikoara,004 D Normal,1988-07-01,49.3150684931507,lug
Banikoara,003 C Moderately Wet,1988-07-01,24.6575342465753,lug
Banikoara,002 B Severely Wet,1988-07-01,23.2876712328767,lug
Banikoara,001 A Extremely Wet,1988-07-01,2.73972602739726,lug
Banikoara,007 G Extremey Dry,1988-08-01,0,ago
Banikoara,006 F Severely Dry,1988-08-01,0,ago
Banikoara,005 E Moderately Dry,1988-08-01,0,ago
Banikoara,004 D Normal,1988-08-01,26.7123287671233,ago
Banikoara,003 C Moderately Wet,1988-08-01,21.2328767123288,ago
Banikoara,002 B Severely Wet,1988-08-01,22.6027397260274,ago
Banikoara,001 A Extremely Wet,1988-08-01,29.4520547945205,ago
Banikoara,007 G Extremey Dry,1988-09-01,0,set
Banikoara,006 F Severely Dry,1988-09-01,0,set
Banikoara,005 E Moderately Dry,1988-09-01,0,set
Banikoara,004 D Normal,1988-09-01,47.2602739726027,set
Banikoara,003 C Moderately Wet,1988-09-01,31.5068493150685,set
Banikoara,002 B Severely Wet,1988-09-01,18.4931506849315,set
Banikoara,001 A Extremely Wet,1988-09-01,2.73972602739726,set
Banikoara,007 G Extremey Dry,1988-10-01,0,ott
Banikoara,006 F Severely Dry,1988-10-01,0,ott
Banikoara,005 E Moderately Dry,1988-10-01,0,ott
Banikoara,004 D Normal,1988-10-01,97.2602739726027,ott
Banikoara,003 C Moderately Wet,1988-10-01,2.73972602739726,ott
Banikoara,002 B Severely Wet,1988-10-01,0,ott
Banikoara,001 A Extremely Wet,1988-10-01,0,ott
Banikoara,007 G Extremey Dry,1988-11-01,0,nov
Banikoara,006 F Severely Dry,1988-11-01,7.53424657534247,nov
Banikoara,005 E Moderately Dry,1988-11-01,13.6986301369863,nov
Banikoara,004 D Normal,1988-11-01,78.7671232876712,nov
Banikoara,003 C Moderately Wet,1988-11-01,0,nov
Banikoara,002 B Severely Wet,1988-11-01,0,nov
Banikoara,001 A Extremely Wet,1988-11-01,0,nov
Banikoara,007 G Extremey Dry,1988-12-01,0,dic
Banikoara,006 F Severely Dry,1988-12-01,1.36986301369863,dic
Banikoara,005 E Moderately Dry,1988-12-01,84.2465753424658,dic
Banikoara,004 D Normal,1988-12-01,14.3835616438356,dic
Banikoara,003 C Moderately Wet,1988-12-01,0,dic
Banikoara,002 B Severely Wet,1988-12-01,0,dic
Banikoara,001 A Extremely Wet,1988-12-01,0,dic
Banikoara,007 G Extremey Dry,1989-01-01,0,gen
Banikoara,006 F Severely Dry,1989-01-01,0,gen
Banikoara,005 E Moderately Dry,1989-01-01,0,gen
Banikoara,004 D Normal,1989-01-01,96.5753424657534,gen
Banikoara,003 C Moderately Wet,1989-01-01,3.42465753424658,gen
Banikoara,002 B Severely Wet,1989-01-01,0,gen
Banikoara,001 A Extremely Wet,1989-01-01,0,gen
Banikoara,007 G Extremey Dry,1989-02-01,0.684931506849315,feb
Banikoara,006 F Severely Dry,1989-02-01,2.05479452054794,feb
Banikoara,005 E Moderately Dry,1989-02-01,50,feb
Banikoara,004 D Normal,1989-02-01,47.2602739726027,feb
Banikoara,003 C Moderately Wet,1989-02-01,0,feb
Banikoara,002 B Severely Wet,1989-02-01,0,feb
Banikoara,001 A Extremely Wet,1989-02-01,0,feb
Banikoara,007 G Extremey Dry,1989-03-01,0,mar
Banikoara,006 F Severely Dry,1989-03-01,0,mar
Banikoara,005 E Moderately Dry,1989-03-01,0,mar
Banikoara,004 D Normal,1989-03-01,47.2602739726027,mar
Banikoara,003 C Moderately Wet,1989-03-01,52.0547945205479,mar
Banikoara,002 B Severely Wet,1989-03-01,0.684931506849315,mar
Banikoara,001 A Extremely Wet,1989-03-01,0,mar
Banikoara,007 G Extremey Dry,1989-04-01,0,apr
Banikoara,006 F Severely Dry,1989-04-01,0,apr
Banikoara,005 E Moderately Dry,1989-04-01,0,apr
Banikoara,004 D Normal,1989-04-01,100,apr
Banikoara,003 C Moderately Wet,1989-04-01,0,apr
Banikoara,002 B Severely Wet,1989-04-01,0,apr
Banikoara,001 A Extremely Wet,1989-04-01,0,apr
Banikoara,007 G Extremey Dry,1989-05-01,0,mag
Banikoara,006 F Severely Dry,1989-05-01,24.6575342465753,mag
Banikoara,005 E Moderately Dry,1989-05-01,54.7945205479452,mag
Banikoara,004 D Normal,1989-05-01,20.5479452054795,mag
Banikoara,003 C Moderately Wet,1989-05-01,0,mag
Banikoara,002 B Severely Wet,1989-05-01,0,mag
Banikoara,001 A Extremely Wet,1989-05-01,0,mag
Banikoara,007 G Extremey Dry,1989-06-01,0,giu
Banikoara,006 F Severely Dry,1989-06-01,0,giu
Banikoara,005 E Moderately Dry,1989-06-01,0.684931506849315,giu
Banikoara,004 D Normal,1989-06-01,99.3150684931507,giu
Banikoara,003 C Moderately Wet,1989-06-01,0,giu
Banikoara,002 B Severely Wet,1989-06-01,0,giu
Banikoara,001 A Extremely Wet,1989-06-01,0,giu
Banikoara,007 G Extremey Dry,1989-07-01,0,lug
Banikoara,006 F Severely Dry,1989-07-01,0,lug
Banikoara,005 E Moderately Dry,1989-07-01,2.05479452054794,lug
Banikoara,004 D Normal,1989-07-01,97.2602739726027,lug
Banikoara,003 C Moderately Wet,1989-07-01,0.684931506849315,lug
Banikoara,002 B Severely Wet,1989-07-01,0,lug
Banikoara,001 A Extremely Wet,1989-07-01,0,lug
Banikoara,007 G Extremey Dry,1989-08-01,0,ago
Banikoara,006 F Severely Dry,1989-08-01,0,ago
Banikoara,005 E Moderately Dry,1989-08-01,0,ago
Banikoara,004 D Normal,1989-08-01,92.4657534246575,ago
Banikoara,003 C Moderately Wet,1989-08-01,6.16438356164384,ago
Banikoara,002 B Severely Wet,1989-08-01,0.684931506849315,ago
Banikoara,001 A Extremely Wet,1989-08-01,0.684931506849315,ago
Banikoara,007 G Extremey Dry,1989-09-01,0,set
Banikoara,006 F Severely Dry,1989-09-01,0,set
Banikoara,005 E Moderately Dry,1989-09-01,0,set
Banikoara,004 D Normal,1989-09-01,92.4657534246575,set
Banikoara,003 C Moderately Wet,1989-09-01,6.84931506849315,set
Banikoara,002 B Severely Wet,1989-09-01,0.684931506849315,set
Banikoara,001 A Extremely Wet,1989-09-01,0,set
Banikoara,007 G Extremey Dry,1989-10-01,0,ott
Banikoara,006 F Severely Dry,1989-10-01,0,ott
Banikoara,005 E Moderately Dry,1989-10-01,0,ott
Banikoara,004 D Normal,1989-10-01,99.3150684931507,ott
Banikoara,003 C Moderately Wet,1989-10-01,0.684931506849315,ott
Banikoara,002 B Severely Wet,1989-10-01,0,ott
Banikoara,001 A Extremely Wet,1989-10-01,0,ott
Banikoara,007 G Extremey Dry,1989-11-01,0,nov
Banikoara,006 F Severely Dry,1989-11-01,0,nov
Banikoara,005 E Moderately Dry,1989-11-01,0,nov
Banikoara,004 D Normal,1989-11-01,100,nov
Banikoara,003 C Moderately Wet,1989-11-01,0,nov
Banikoara,002 B Severely Wet,1989-11-01,0,nov
Banikoara,001 A Extremely Wet,1989-11-01,0,nov
Banikoara,007 G Extremey Dry,1989-12-01,0,dic
Banikoara,006 F Severely Dry,1989-12-01,0,dic
Banikoara,005 E Moderately Dry,1989-12-01,0,dic
Banikoara,004 D Normal,1989-12-01,100,dic
Banikoara,003 C Moderately Wet,1989-12-01,0,dic
Banikoara,002 B Severely Wet,1989-12-01,0,dic
Banikoara,001 A Extremely Wet,1989-12-01,0,dic
Banikoara,007 G Extremey Dry,1990-01-01,0,gen
Banikoara,006 F Severely Dry,1990-01-01,0,gen
Banikoara,005 E Moderately Dry,1990-01-01,0,gen
Banikoara,004 D Normal,1990-01-01,90.4109589041096,gen
Banikoara,003 C Moderately Wet,1990-01-01,9.58904109589041,gen
Banikoara,002 B Severely Wet,1990-01-01,0,gen
Banikoara,001 A Extremely Wet,1990-01-01,0,gen
Banikoara,007 G Extremey Dry,1990-02-01,0,feb
Banikoara,006 F Severely Dry,1990-02-01,0,feb
Banikoara,005 E Moderately Dry,1990-02-01,0,feb
Banikoara,004 D Normal,1990-02-01,100,feb
Banikoara,003 C Moderately Wet,1990-02-01,0,feb
Banikoara,002 B Severely Wet,1990-02-01,0,feb
Banikoara,001 A Extremely Wet,1990-02-01,0,feb
Banikoara,007 G Extremey Dry,1990-03-01,0,mar
Banikoara,006 F Severely Dry,1990-03-01,1.36986301369863,mar
Banikoara,005 E Moderately Dry,1990-03-01,16.4383561643836,mar
Banikoara,004 D Normal,1990-03-01,82.1917808219178,mar
Banikoara,003 C Moderately Wet,1990-03-01,0,mar
Banikoara,002 B Severely Wet,1990-03-01,0,mar
Banikoara,001 A Extremely Wet,1990-03-01,0,mar
Banikoara,007 G Extremey Dry,1990-04-01,0,apr
Banikoara,006 F Severely Dry,1990-04-01,0,apr
Banikoara,005 E Moderately Dry,1990-04-01,0,apr
Banikoara,004 D Normal,1990-04-01,100,apr
Banikoara,003 C Moderately Wet,1990-04-01,0,apr
Banikoara,002 B Severely Wet,1990-04-01,0,apr
Banikoara,001 A Extremely Wet,1990-04-01,0,apr
Banikoara,007 G Extremey Dry,1990-05-01,0,mag
Banikoara,006 F Severely Dry,1990-05-01,0,mag
Banikoara,005 E Moderately Dry,1990-05-01,1.36986301369863,mag
Banikoara,004 D Normal,1990-05-01,98.6301369863014,mag
Banikoara,003 C Moderately Wet,1990-05-01,0,mag
Banikoara,002 B Severely Wet,1990-05-01,0,mag
Banikoara,001 A Extremely Wet,1990-05-01,0,mag
Banikoara,007 G Extremey Dry,1990-06-01,0,giu
Banikoara,006 F Severely Dry,1990-06-01,3.42465753424658,giu
Banikoara,005 E Moderately Dry,1990-06-01,34.2465753424658,giu
Banikoara,004 D Normal,1990-06-01,62.3287671232877,giu
Banikoara,003 C Moderately Wet,1990-06-01,0,giu
Banikoara,002 B Severely Wet,1990-06-01,0,giu
Banikoara,001 A Extremely Wet,1990-06-01,0,giu
Banikoara,007 G Extremey Dry,1990-07-01,0,lug
Banikoara,006 F Severely Dry,1990-07-01,0,lug
Banikoara,005 E Moderately Dry,1990-07-01,2.73972602739726,lug
Banikoara,004 D Normal,1990-07-01,97.2602739726027,lug
Banikoara,003 C Moderately Wet,1990-07-01,0,lug
Banikoara,002 B Severely Wet,1990-07-01,0,lug
Banikoara,001 A Extremely Wet,1990-07-01,0,lug
Banikoara,007 G Extremey Dry,1990-08-01,0,ago
Banikoara,006 F Severely Dry,1990-08-01,0,ago
Banikoara,005 E Moderately Dry,1990-08-01,14.3835616438356,ago
Banikoara,004 D Normal,1990-08-01,85.6164383561644,ago
Banikoara,003 C Moderately Wet,1990-08-01,0,ago
Banikoara,002 B Severely Wet,1990-08-01,0,ago
Banikoara,001 A Extremely Wet,1990-08-01,0,ago
Banikoara,007 G Extremey Dry,1990-09-01,0,set
Banikoara,006 F Severely Dry,1990-09-01,2.73972602739726,set
Banikoara,005 E Moderately Dry,1990-09-01,6.84931506849315,set
Banikoara,004 D Normal,1990-09-01,90.4109589041096,set
Banikoara,003 C Moderately Wet,1990-09-01,0,set
Banikoara,002 B Severely Wet,1990-09-01,0,set
Banikoara,001 A Extremely Wet,1990-09-01,0,set
Banikoara,007 G Extremey Dry,1990-10-01,1.36986301369863,ott
Banikoara,006 F Severely Dry,1990-10-01,10.958904109589,ott
Banikoara,005 E Moderately Dry,1990-10-01,35.6164383561644,ott
Banikoara,004 D Normal,1990-10-01,52.0547945205479,ott
Banikoara,003 C Moderately Wet,1990-10-01,0,ott
Banikoara,002 B Severely Wet,1990-10-01,0,ott
Banikoara,001 A Extremely Wet,1990-10-01,0,ott
Banikoara,007 G Extremey Dry,1990-11-01,0,nov
Banikoara,006 F Severely Dry,1990-11-01,2.05479452054794,nov
Banikoara,005 E Moderately Dry,1990-11-01,26.027397260274,nov
Banikoara,004 D Normal,1990-11-01,71.9178082191781,nov
Banikoara,003 C Moderately Wet,1990-11-01,0,nov
Banikoara,002 B Severely Wet,1990-11-01,0,nov
Banikoara,001 A Extremely Wet,1990-11-01,0,nov
Banikoara,007 G Extremey Dry,1990-12-01,0,dic
Banikoara,006 F Severely Dry,1990-12-01,0,dic
Banikoara,005 E Moderately Dry,1990-12-01,36.3013698630137,dic
Banikoara,004 D Normal,1990-12-01,63.6986301369863,dic
Banikoara,003 C Moderately Wet,1990-12-01,0,dic
Banikoara,002 B Severely Wet,1990-12-01,0,dic
Banikoara,001 A Extremely Wet,1990-12-01,0,dic
Banikoara,007 G Extremey Dry,1991-01-01,4.10958904109589,gen
Banikoara,006 F Severely Dry,1991-01-01,0,gen
Banikoara,005 E Moderately Dry,1991-01-01,0,gen
Banikoara,004 D Normal,1991-01-01,86.986301369863,gen
Banikoara,003 C Moderately Wet,1991-01-01,8.9041095890411,gen
Banikoara,002 B Severely Wet,1991-01-01,0,gen
Banikoara,001 A Extremely Wet,1991-01-01,0,gen
Banikoara,007 G Extremey Dry,1991-02-01,0,feb
Banikoara,006 F Severely Dry,1991-02-01,0,feb
Banikoara,005 E Moderately Dry,1991-02-01,0,feb
Banikoara,004 D Normal,1991-02-01,7.53424657534247,feb
Banikoara,003 C Moderately Wet,1991-02-01,24.6575342465753,feb
Banikoara,002 B Severely Wet,1991-02-01,43.8356164383562,feb
Banikoara,001 A Extremely Wet,1991-02-01,23.972602739726,feb
Banikoara,007 G Extremey Dry,1991-03-01,0,mar
Banikoara,006 F Severely Dry,1991-03-01,0,mar
Banikoara,005 E Moderately Dry,1991-03-01,0,mar
Banikoara,004 D Normal,1991-03-01,0,mar
Banikoara,003 C Moderately Wet,1991-03-01,0,mar
Banikoara,002 B Severely Wet,1991-03-01,4.10958904109589,mar
Banikoara,001 A Extremely Wet,1991-03-01,95.8904109589041,mar
Banikoara,007 G Extremey Dry,1991-04-01,0,apr
Banikoara,006 F Severely Dry,1991-04-01,0,apr
Banikoara,005 E Moderately Dry,1991-04-01,0,apr
Banikoara,004 D Normal,1991-04-01,0,apr
Banikoara,003 C Moderately Wet,1991-04-01,2.73972602739726,apr
Banikoara,002 B Severely Wet,1991-04-01,30.8219178082192,apr
Banikoara,001 A Extremely Wet,1991-04-01,66.4383561643836,apr
Banikoara,007 G Extremey Dry,1991-05-01,0,mag
Banikoara,006 F Severely Dry,1991-05-01,0,mag
Banikoara,005 E Moderately Dry,1991-05-01,0,mag
Banikoara,004 D Normal,1991-05-01,0,mag
Banikoara,003 C Moderately Wet,1991-05-01,0,mag
Banikoara,002 B Severely Wet,1991-05-01,0,mag
Banikoara,001 A Extremely Wet,1991-05-01,100,mag
Banikoara,007 G Extremey Dry,1991-06-01,0,giu
Banikoara,006 F Severely Dry,1991-06-01,0,giu
Banikoara,005 E Moderately Dry,1991-06-01,0,giu
Banikoara,004 D Normal,1991-06-01,0,giu
Banikoara,003 C Moderately Wet,1991-06-01,5.47945205479452,giu
Banikoara,002 B Severely Wet,1991-06-01,36.3013698630137,giu
Banikoara,001 A Extremely Wet,1991-06-01,58.2191780821918,giu
Banikoara,007 G Extremey Dry,1991-07-01,0,lug
Banikoara,006 F Severely Dry,1991-07-01,0,lug
Banikoara,005 E Moderately Dry,1991-07-01,0,lug
Banikoara,004 D Normal,1991-07-01,30.8219178082192,lug
Banikoara,003 C Moderately Wet,1991-07-01,41.7808219178082,lug
Banikoara,002 B Severely Wet,1991-07-01,9.58904109589041,lug
Banikoara,001 A Extremely Wet,1991-07-01,17.8082191780822,lug
Banikoara,007 G Extremey Dry,1991-08-01,0,ago
Banikoara,006 F Severely Dry,1991-08-01,6.16438356164384,ago
Banikoara,005 E Moderately Dry,1991-08-01,18.4931506849315,ago
Banikoara,004 D Normal,1991-08-01,75.3424657534247,ago
Banikoara,003 C Moderately Wet,1991-08-01,0,ago
Banikoara,002 B Severely Wet,1991-08-01,0,ago
Banikoara,001 A Extremely Wet,1991-08-01,0,ago
Banikoara,007 G Extremey Dry,1991-09-01,43.1506849315069,set
Banikoara,006 F Severely Dry,1991-09-01,41.0958904109589,set
Banikoara,005 E Moderately Dry,1991-09-01,13.6986301369863,set
Banikoara,004 D Normal,1991-09-01,2.05479452054794,set
Banikoara,003 C Moderately Wet,1991-09-01,0,set
Banikoara,002 B Severely Wet,1991-09-01,0,set
Banikoara,001 A Extremely Wet,1991-09-01,0,set
Banikoara,007 G Extremey Dry,1991-10-01,32.8767123287671,ott
Banikoara,006 F Severely Dry,1991-10-01,34.2465753424658,ott
Banikoara,005 E Moderately Dry,1991-10-01,28.7671232876712,ott
Banikoara,004 D Normal,1991-10-01,4.10958904109589,ott
Banikoara,003 C Moderately Wet,1991-10-01,0,ott
Banikoara,002 B Severely Wet,1991-10-01,0,ott
Banikoara,001 A Extremely Wet,1991-10-01,0,ott
Banikoara,007 G Extremey Dry,1991-11-01,62.3287671232877,nov
Banikoara,006 F Severely Dry,1991-11-01,31.5068493150685,nov
Banikoara,005 E Moderately Dry,1991-11-01,6.16438356164384,nov
Banikoara,004 D Normal,1991-11-01,0,nov
Banikoara,003 C Moderately Wet,1991-11-01,0,nov
Banikoara,002 B Severely Wet,1991-11-01,0,nov
Banikoara,001 A Extremely Wet,1991-11-01,0,nov
Banikoara,007 G Extremey Dry,1991-12-01,0,dic
Banikoara,006 F Severely Dry,1991-12-01,0,dic
Banikoara,005 E Moderately Dry,1991-12-01,0,dic
Banikoara,004 D Normal,1991-12-01,39.041095890411,dic
Banikoara,003 C Moderately Wet,1991-12-01,52.7397260273973,dic
Banikoara,002 B Severely Wet,1991-12-01,8.21917808219178,dic
Banikoara,001 A Extremely Wet,1991-12-01,0,dic
